Inventory_ID,Month_Name,Month_Number,Quarter,Year,Calendar_YearMonth,Distributor_Code,Distributor_Name,City,Zone,Tier,Owner_Name,GST_Number,Credit_Limit,Years_Active,SKU_Code,SKU_Name,Sub_Category,Category,SBU,MRP,Cost_Price,Distributor_Price,Opening_Stock,Received_Qty,Sold_Qty,Damage_Qty,Expiry_Qty,Closing_Stock,Reorder_Level,Stock_Status,Inventory_Value,Damage_Value,Expiry_Value,Turnover_Ratio,Days_Of_Stock
INV000488,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,387.6,461.8,688.4,8.9,1.6,161.0,146.3,Adequate,8895.25,491.73,88.4,2.51,7.0
INV000489,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,495.2,629.6,465.1,5.1,3.0,659.7,143.4,Adequate,25728.3,198.9,117.0,0.81,42.6
INV000490,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,181.6,477.8,330.3,4.8,1.6,329.1,90.1,Adequate,11551.41,168.48,56.16,1.29,29.9
INV000491,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,151.2,694.8,678.4,4.9,5.3,167.6,128.5,Adequate,1416.22,41.41,44.78,4.26,7.4
INV000492,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,87.2,136.6,68.7,1.2,0.2,155.1,96.0,Adequate,5645.64,43.68,7.28,0.57,67.7
INV000493,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,450.1,726.1,582.2,6.9,3.3,594.0,120.5,Adequate,98455.5,1143.67,546.98,1.12,30.6
INV000494,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,547.2,287.3,98.4,0.6,1.0,736.1,94.9,Adequate,66028.17,53.82,89.7,0.15,224.4
INV000495,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,354.4,708.0,168.9,1.0,1.1,893.5,93.1,Adequate,98731.75,110.5,121.55,0.27,158.7
INV000496,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,472.1,591.0,129.2,3.2,1.2,933.9,128.6,Adequate,166934.62,572.0,214.5,0.18,216.8
INV000497,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,328.5,559.3,350.4,5.2,1.1,537.4,135.8,Adequate,28643.42,277.16,58.63,0.81,46.0
INV000498,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,228.8,211.6,78.1,1.3,0.2,362.3,87.5,Adequate,11303.76,40.56,6.24,0.26,139.2
INV000499,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,275.5,604.6,741.9,5.5,1.7,138.2,129.0,Adequate,6467.76,257.4,79.56,3.59,5.6
INV000500,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,540.5,411.7,230.7,5.5,2.2,721.5,115.9,Adequate,11255.4,85.8,34.32,0.37,93.8
INV000501,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,522.2,627.5,643.6,13.2,4.1,506.1,144.0,Adequate,36844.08,960.96,298.48,1.25,23.6
INV000502,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,85.3,592.3,400.1,2.8,1.2,277.5,157.8,Adequate,34271.25,345.8,148.2,2.21,20.8
INV000503,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,106.5,758.0,680.1,12.0,5.6,184.4,139.7,Adequate,10547.68,686.4,320.32,4.68,8.1
INV000504,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,571.9,358.4,361.9,7.5,3.1,568.4,78.9,Adequate,57266.3,755.62,312.32,0.63,47.1
INV000505,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,281.9,594.1,191.7,2.0,0.9,684.3,72.7,Adequate,36473.19,106.6,47.97,0.4,107.1
INV000506,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,275.1,295.4,306.9,2.1,1.8,263.6,159.4,Adequate,23644.92,188.37,161.46,1.14,25.8
INV000507,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,362.3,155.0,168.4,3.7,0.4,348.9,158.1,Adequate,17689.23,187.59,20.28,0.47,62.2
INV000508,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,113.0,376.2,162.7,2.6,0.7,326.5,113.3,Adequate,60484.12,481.65,129.67,0.74,60.2
INV000509,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,111.3,435.6,386.8,6.5,3.7,160.1,159.2,Adequate,19252.02,781.62,444.93,2.85,12.4
INV000510,February,2,Q1,2024,2024-02,DT1002,KAMATCHI TRADERS,Coimbatore,West,Tier 1,Suresh Pandian,33FICTD1002M1Z3,175000,5,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,255.3,513.0,320.6,5.3,2.9,447.7,104.9,Adequate,77116.32,912.92,499.52,0.91,41.9
INV000511,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,569.9,519.1,671.9,14.7,2.6,417.1,88.8,Adequate,2711.15,95.55,16.9,1.36,18.6
INV000512,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,390.2,608.2,449.8,5.8,1.3,548.6,87.8,Adequate,4279.08,45.24,10.14,0.96,36.6
INV000513,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,524.2,388.9,734.1,16.2,6.3,179.0,141.3,Adequate,1047.15,94.77,36.85,2.09,7.3
INV000514,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,593.8,387.7,286.5,2.8,1.0,695.0,96.3,Adequate,112937.5,455.0,162.5,0.44,72.8
INV000515,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,369.0,266.0,190.6,3.8,1.2,444.4,75.0,Adequate,72215.0,617.5,195.0,0.47,69.9
INV000516,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,153.6,518.7,429.0,5.5,1.3,243.3,65.0,Adequate,49024.95,1108.25,261.95,2.16,17.0
INV000517,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,317.5,180.9,117.3,2.5,0.4,381.1,100.6,Adequate,21055.78,138.12,22.1,0.34,97.5
INV000518,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,141.4,250.8,266.3,6.2,1.0,125.9,85.1,Adequate,6955.98,342.55,55.25,1.99,14.2
INV000519,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,466.5,637.5,197.9,4.8,1.5,906.1,79.9,Adequate,35337.9,187.2,58.5,0.29,137.4
INV000520,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,472.6,593.9,510.9,8.5,1.2,555.6,158.6,Adequate,19501.56,298.35,42.12,0.99,32.6
INV000521,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,431.2,774.9,573.8,12.7,1.5,632.3,110.2,Adequate,5342.93,107.31,12.67,1.08,33.1
INV000522,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,274.9,307.7,240.6,3.8,1.9,342.0,156.1,Adequate,12448.8,138.32,69.16,0.78,42.6
INV000523,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,144.0,280.3,271.3,4.6,1.3,153.0,119.7,Adequate,25359.75,762.45,215.47,1.83,16.9
INV000524,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,540.4,568.2,742.8,10.3,5.9,365.8,122.9,Adequate,32812.26,923.91,529.23,1.64,14.8
INV000525,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,216.7,747.9,672.7,8.7,4.7,291.9,103.6,Adequate,32254.95,961.35,519.35,2.65,13.0
INV000526,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,CLEANOZ-HW500,HAND WASH 500ML,HAND WASH,HAND WASH,PERSONAL CARE,275,178.75,239.25,260.6,188.9,349.9,5.3,1.5,99.6,69.5,Adequate,17803.5,947.38,268.12,1.94,8.5
INV000527,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,CLEANOZ-PWDR,POWDER HAND WASH 100G,HAND WASH,HAND WASH,PERSONAL CARE,82,53.3,71.34,195.7,676.6,621.6,9.9,6.0,250.7,140.1,Adequate,13362.31,527.67,319.8,2.78,12.1
INV000528,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,DIVYA-PUJA,PUJA SPECIAL AGARBATTI,AGARBATTI,AGARBATTI,HOME ESSENTIALS,48,31.2,41.76,415.5,624.7,735.6,8.9,7.3,304.6,85.0,Adequate,9503.52,277.68,227.76,2.04,12.4
INV000529,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,DIVYA-DHOOP,DHOOP STICKS,AGARBATTI,AGARBATTI,HOME ESSENTIALS,72,46.8,62.64,174.3,516.2,522.1,10.4,1.1,168.4,75.5,Adequate,7881.12,486.72,51.48,3.05,9.7
INV000530,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,DIVYA-ECO,ECONOMY PACK,AGARBATTI,AGARBATTI,HOME ESSENTIALS,24,15.6,20.88,395.9,460.6,667.1,13.9,6.4,189.4,137.6,Adequate,2954.64,216.84,99.84,2.28,8.5
INV000531,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,SHINEZ-FC500,FLOOR CLEAN 500ML,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,112,72.8,97.44,547.5,152.5,551.8,10.3,1.3,148.2,131.2,Adequate,10788.96,749.84,94.64,1.59,8.1
INV000532,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,SHINEZ-FC1L,FLOOR CLEAN 1 LTR,FLOOR CLEANER,FLOOR CLEANER,HOME CARE,190,123.5,165.3,97.4,725.5,245.3,5.5,1.6,577.6,63.4,Adequate,71333.6,679.25,197.6,0.73,70.6
INV000533,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,BLOSOM-TLC100,BODY TALC 100G,BODY TALC,BODY TALC,PERSONAL CARE,88,57.2,76.56,162.6,776.0,801.3,10.9,3.4,137.3,136.3,Adequate,7853.56,623.48,194.48,5.34,5.1
INV000534,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,BLOSOM-TLC200,BODY TALC 200G,BODY TALC,BODY TALC,PERSONAL CARE,155,100.75,134.85,380.6,749.4,781.4,11.1,6.0,348.6,146.0,Adequate,35121.45,1118.33,604.5,2.14,13.4
INV000535,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,GUARDIA-HS100,HAND SANITIZER 100ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,82,53.3,71.34,297.5,739.5,103.1,2.0,0.2,933.9,64.2,Adequate,49776.87,106.6,10.66,0.17,271.7
INV000536,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,GUARDIA-HS200,HAND SANITIZER 200ML,HAND SANITIZER,HAND SANITIZER,PERSONAL CARE,138,89.7,120.06,491.4,371.6,489.1,3.2,3.6,373.9,92.8,Adequate,33538.83,287.04,322.92,1.13,22.9
INV000537,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,HELIX-AL100,ANTISEPTIC LIQUID 100ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,78,50.7,67.86,216.8,228.2,376.3,2.8,1.8,68.7,137.7,Low,3483.09,141.96,91.26,2.64,5.5
INV000538,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,HELIX-AL500,ANTISEPTIC LIQUID 500ML,ANTISEPTIC,ANTISEPTIC,PERSONAL CARE,285,185.25,247.95,304.3,368.1,549.3,10.5,1.5,123.1,149.5,Low,22804.27,1945.12,277.88,2.57,6.7
INV000539,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,SHINEZ-SD500,SURFACE DISINFECTANT 500ML,SURFACE CARE,SURFACE CARE,HOME CARE,185,120.25,160.95,160.6,476.7,72.1,0.5,0.7,565.2,77.3,Adequate,67965.3,60.12,84.17,0.2,235.2
INV000540,February,2,Q1,2024,2024-02,DT1003,MUTHTHU MARKETING,Madurai,South,Tier 1,Ganesh Selvam,33FICTD1003M1Z7,150000,9,FOAMX-BODYWASH,MOISTURISING BODY WASH 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,265,172.25,230.55,353.4,234.2,172.1,2.7,1.4,415.5,150.0,Adequate,71569.88,465.08,241.15,0.45,72.4
INV000541,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,FLMSTK-CB01,CLASSIC BOX,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,10,6.5,8.7,156.2,558.4,435.7,10.4,1.5,278.9,154.9,Adequate,1812.85,67.6,9.75,2.0,19.2
INV000542,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,FLMSTK-WX40,WAX PREMIUM 40S,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,12,7.8,10.44,200.0,653.2,90.2,2.1,0.8,763.0,144.3,Adequate,5951.4,16.38,6.24,0.19,253.8
INV000543,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,FLMSTK-SF01,SAFETY PACK,FLAME STICKS,FLAME STICKS,HOME ESSENTIALS,9,5.85,7.83,443.1,249.6,268.8,2.7,2.5,423.9,139.7,Adequate,2479.81,15.79,14.62,0.62,47.3
INV000544,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,ZESTO-SPORT-M,SPORT BLAST MEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,371.0,205.2,64.6,1.4,0.3,511.6,144.0,Adequate,83135.0,227.5,48.75,0.15,237.6
INV000545,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,ZESTO-SPORT-W,SPORT FRESH WOMEN 150ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,250,162.5,217.5,276.0,589.6,575.2,5.7,5.5,290.4,121.4,Adequate,47190.0,926.25,893.75,2.03,15.1
INV000546,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,ZESTO-LUXE-M,LUXE PARFUM MEN 120ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,310,201.5,269.7,230.9,261.4,378.6,9.0,0.9,113.7,117.7,Low,22910.55,1813.5,181.35,2.2,9.0
INV000547,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,ZESTO-PKT-M,POCKET SPRAY MEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,319.1,747.2,382.8,7.1,1.8,683.5,148.3,Adequate,37763.38,392.27,99.45,0.76,53.6
INV000548,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,ZESTO-PKT-W,POCKET SPRAY WOMEN 18ML,DEO & FRAGRANCE,DEO & FRAGRANCE,PERSONAL CARE,85,55.25,73.95,423.9,134.6,356.7,7.3,2.7,201.8,110.5,Adequate,11149.45,403.32,149.18,1.14,17.0
INV000549,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,PURIS-GLOW75,GLOW BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,60,39.0,52.2,234.5,369.9,334.0,8.3,1.6,270.4,108.3,Adequate,10545.6,323.7,62.4,1.32,24.3
INV000550,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,PURIS-FRESH75,FRESH BAR 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,54,35.1,47.0,486.9,572.2,610.1,13.8,3.0,449.0,114.1,Adequate,15759.9,484.38,105.3,1.3,22.1
INV000551,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,PURIS-VALUE10,VALUE SACHET,BATH SOAP,BATH SOAP,PERSONAL CARE,13,8.45,11.31,473.1,139.8,446.2,8.5,2.5,166.7,100.7,Adequate,1408.61,71.82,21.12,1.39,11.2
INV000552,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,PURIS-GUARD75,GUARD SOAP 75G,BATH SOAP,BATH SOAP,PERSONAL CARE,56,36.4,48.72,193.7,640.0,60.7,1.3,0.6,773.0,64.7,Adequate,28137.2,47.32,21.84,0.13,382.0
INV000553,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,FOAMX-SG200,SHOWER GEL 200ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,255,165.75,221.85,417.2,685.2,797.6,7.1,5.0,304.8,120.3,Adequate,50520.6,1176.83,828.75,2.21,11.5
INV000554,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,FOAMX-SG100,SHOWER GEL 100ML,SHOWER GEL,SHOWER GEL,PERSONAL CARE,138,89.7,120.06,362.4,512.9,353.8,3.0,0.7,521.5,65.2,Adequate,46778.55,269.1,62.79,0.8,44.2
INV000555,February,2,Q1,2024,2024-02,DT1004,SENTHOOR ENTERPRISES,Tiruchirappalli,Central,Tier 1,Ramesh Murugan,33FICTD1004M1Z2,125000,6,CLEANOZ-HW200,HAND WASH 200ML,HAND WASH,HAND WASH,PERSONAL CARE,170,110.5,147.9,372.3,646.4,326.1,8.0,2.0,692.6,123.1,Adequate,76532.3,884.0,221.0,0.61,63.7
